Filename,Speaker,Task,Sex,Ethnicity,Generation,Word,Vowel,Preceding.Phone,Following.Phone,Begin.Time..s.,End.Time..s.,Duration..ms.,F0.20.,F0.35.,F0.50.,F0.65.,F0.80.,F1.20.,F1.35.,F1.50.,F1.65.,F1.80.,F1.100.,F2.20.,F2.35.,F2.50.,F2.65.,F2.80.,F3.20.,F3.35.,F3.50.,F3.65.,F3.80.,Intensity.20.,Intensity.35.,Intensity.50.,Intensity.65.,Intensity.80.,Notes,Analyst,Date,Settings,Praat.Version,OS,uuid,Speaker.Vowel,md,Is.outlier.001,Is.outlier.025
YZ40NF2E_WL,YZ40NF2E,wordlist,F,Yakama,2,couldnt,ʊ,k,d,5853.30907,5853.378912,69.84127,306.3744132,304.4021134,304.4462389,309.1671898,312.4449049,402.9103823,499.7413526,531.3378198,488.6074197,421.6716002,339.8736346,1594.524125,1652.205057,1776.210381,1832.325377,1830.402479,2774.820966,2752.139259,2741.181335,2783.355778,2834.826497,65.33913597,66.84860985,66.38492209,66.03652503,64.72648645,,ABW,Thu Dec  3 14:17:20 2020,"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 50-500 Hz, Window length: 0.025 s",6.1.16,OSX,YZ40NF2E_WL5853_30907,YZ40NF2Eʊ,30.598679424209834,TRUE,TRUE
YZ40NF2E_WL,YZ40NF2E,wordlist,F,Yakama,2,pull,ʊl,p,t,5870.227463,5870.410204,182.7410028,310.5064498,332.350273,330.4401564,305.4520034,290.7350771,388.5846825,380.2534533,374.4973952,312.8068557,810.1729971,335.0804355,938.3117741,1009.555097,993.7754486,936.7795279,2888.507015,2935.525517,2956.368,2999.559769,2947.912655,3893.226099,65.07945902,66.03762594,66.77934256,65.87983076,56.57193257,,ABW,Thu Dec  3 14:17:20 2020,"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 50-500 Hz, Window length: 0.025 s",6.1.16,OSX,YZ40NF2E_WL5870_227463,YZ40NF2Eʊl,69.13227503629157,TRUE,TRUE
YZ40NF2E_WL,YZ40NF2E,wordlist,F,Yakama,2,awed,ɔ,t,d,5877.561436,5877.752147,190.7105721,205.259434,215.6308871,244.7329776,263.1890972,250.3669211,1052.033106,898.8274437,970.6424173,812.34425,784.8459033,501.4314196,1166.888783,1315.61029,1605.1504,1325.227865,1551.519976,3230.538968,3346.027445,3546.310259,3034.137141,3028.271749,59.90776723,55.18551204,61.08557491,63.33893182,66.26417426,,ABW,Thu Dec  3 14:17:20 2020,"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 50-500 Hz, Window length: 0.025 s",6.1.16,OSX,YZ40NF2E_WL5877_561436,YZ40NF2Eɔ,30.337569478069746,TRUE,TRUE
YZ40NF2E_WL,YZ40NF2E,wordlist,F,Yakama,2,don,ɑ,d,n,5881.704535,5881.894104,189.56916,214.0164811,216.9102929,235.6514177,254.3650071,269.2290228,685.2492175,662.6137121,969.3921031,1053.912392,270.8009195,281.8499334,1453.481397,1288.957339,1409.853481,1087.379702,1266.261537,2812.037554,2704.451233,3393.087552,2627.448964,1464.651706,63.14141169,60.27527064,63.8686549,65.40379023,66.39064498,,ABW,Thu Dec  3 14:17:20 2020,"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 50-500 Hz, Window length: 0.025 s",6.1.16,OSX,YZ40NF2E_WL5881_704535,YZ40NF2Eɑ,26.283477522867692,TRUE,TRUE
YZ40NF2E_WL,YZ40NF2E,wordlist,F,Yakama,2,push,ʊ,p,ʃ,5961.211401,5961.273696,62.29504167,156.7223161,159.1491999,193.5919352,295.089008,316.4169219,485.9755491,508.818932,516.9712923,476.900723,373.2234841,407.7920785,1266.66231,1346.34066,1535.683735,1615.903699,1637.753439,2731.660713,2742.894989,2680.595551,2626.929369,2619.276149,64.24571318,62.38098544,62.33551644,63.99761784,65.0037558,,ABW,Thu Dec  3 14:17:20 2020,"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 50-500 Hz, Window length: 0.025 s",6.1.16,OSX,YZ40NF2E_WL5961_211401,YZ40NF2Eʊ,35.10063806192493,TRUE,TRUE
YZ40NF2E_WL,YZ40NF2E,wordlist,F,Yakama,2,hode,o,h,d,5992.858889,5993.005581,146.6921557,181.4805574,183.783393,187.6988756,192.9576362,200.3709147,731.3501381,735.7112358,783.6445445,810.0488099,673.7236647,629.4838807,1163.512216,1144.379369,1164.797775,1349.721798,1535.851016,3335.744408,3380.894593,3424.342063,3298.020984,2449.725929,60.81581662,61.88583008,63.67034167,64.56217612,63.09990722,,ABW,Thu Dec  3 14:17:20 2020,"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 50-500 Hz, Window length: 0.025 s",6.1.16,OSX,YZ40NF2E_WL5992_858889,YZ40NF2Eo,61.36256079417617,TRUE,TRUE
YZ40NF2E_WL,YZ40NF2E,wordlist,F,Yakama,2,bust,ʌ,b,s,6013.059752,6013.155782,96.03055864,207.4149845,211.5065972,229.9384277,242.5614434,260.4970471,671.2933119,734.8712386,754.5247888,690.7121864,577.8362172,527.3657085,1485.435815,1555.296459,1557.058413,1631.110057,1591.242675,2493.082902,2380.8667,2413.360178,2541.619949,2573.103233,67.65956739,66.00752895,67.33772812,68.68228471,67.36533572,,ABW,Thu Dec  3 14:17:20 2020,"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 50-500 Hz, Window length: 0.025 s",6.1.16,OSX,YZ40NF2E_WL6013_059752,YZ40NF2Eʌ,34.370601413418456,TRUE,TRUE
YZ40NF2E_WL,YZ40NF2E,wordlist,F,Yakama,2,full,ʊl,f,t,6104.857138,6105.056667,199.5295584,258.1914371,271.401529,287.3084566,264.8698991,225.050561,507.135361,527.4521113,424.9298158,472.5425606,433.6092344,489.8485267,952.0619869,921.1368646,862.2942016,836.6028287,792.0089399,2971.565137,3027.550738,3068.356385,3044.343991,2923.800097,68.71076076,65.57793028,64.29071396,65.40758342,63.62086801,,ABW,Thu Dec  3 14:17:20 2020,"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 50-500 Hz, Window length: 0.025 s",6.1.16,OSX,YZ40NF2E_WL6104_857138,YZ40NF2Eʊl,48.594077545961596,TRUE,TRUE
YZ40NF2E_WL,YZ40NF2E,wordlist,F,Yakama,2,hut,ʌ,h,t,6133.572332,6133.631442,59.11049117,207.8564075,209.6146729,212.4076172,217.6144593,223.8334168,785.084457,768.4489925,785.0231821,778.3027055,733.0723959,649.6880113,1636.698913,1667.995772,1740.573025,1746.157907,1761.997222,2595.635528,2690.372242,2799.098437,2850.60972,2831.960405,62.08437328,61.80238319,61.2676412,60.33243241,59.18112546,,ABW,Thu Dec  3 14:17:20 2020,"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 50-500 Hz, Window length: 0.025 s",6.1.16,OSX,YZ40NF2E_WL6133_572332,YZ40NF2Eʌ,22.634865732037156,TRUE,TRUE
YZ40NF2E_WL,YZ40NF2E,wordlist,F,Yakama,2,boot,u,b,t,6188.444794,6188.55843,113.6354256,263.1484131,270.8609729,281.0613372,291.6217019,305.6702252,376.6896588,361.1187359,298.0045038,302.3178193,318.3575073,301.6357553,1340.205802,1354.3622,1345.576207,1394.848262,1556.460855,2930.392301,2980.194228,2825.008267,2911.599639,2915.182951,67.50985958,65.49576565,66.64641408,67.34511113,66.33516319,,ABW,Thu Dec  3 14:17:20 2020,"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 50-500 Hz, Window length: 0.025 s",6.1.16,OSX,YZ40NF2E_WL6188_444794,YZ40NF2Eu,21.660412053630015,TRUE,TRUE
YZ40NF2E_WL,YZ40NF2E,wordlist,F,Yakama,2,dawn,ɔ,d,n,6195.810658,6195.990249,179.59183,198.6201789,184.4956031,192.7013944,197.8496491,209.0834875,640.5855915,541.8862803,953.3075335,995.6467073,1022.594823,363.4209455,1405.282032,1202.786331,1043.999033,2253.099833,1323.445138,2973.864012,2643.913648,3132.473871,3868.642998,3308.995247,62.16565784,56.21784571,58.25555175,59.33512152,60.06282431,,ABW,Thu Dec  3 14:17:20 2020,"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 50-500 Hz, Window length: 0.025 s",6.1.16,OSX,YZ40NF2E_WL6195_810658,YZ40NF2Eɔ,89.28502968183295,TRUE,TRUE
YZ40NF2E_WL,YZ40NF2E,wordlist,F,Yakama,2,boot,u,b,t,6233.618398,6233.720788,102.3902533,232.8353562,236.198553,241.1307242,245.5771883,249.6748541,395.0329628,366.9100294,298.4896145,297.7175956,318.4703732,313.3948083,1226.137021,1385.953467,1407.52747,1356.221482,1499.67603,2819.055057,2888.688123,2863.606737,2935.77642,2897.929456,64.95507654,65.36722404,65.59552497,64.27831682,59.65903503,,ABW,Thu Dec  3 14:17:20 2020,"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 50-500 Hz, Window length: 0.025 s",6.1.16,OSX,YZ40NF2E_WL6233_618398,YZ40NF2Eu,24.823238070898512,TRUE,TRUE
YZ40NF2E_WL,YZ40NF2E,wordlist,F,Yakama,2,calm,ɑ,k,m,6285.077778,6285.21746,139.68254,247.0817297,253.8347938,261.4357385,269.2224544,271.6048046,605.6586542,979.1673531,548.1012436,930.8471445,555.5243164,301.5269099,1118.166454,1049.635114,1137.288052,1183.181162,1496.402481,2423.367886,2475.046042,2448.555715,2368.469543,2847.026325,63.51116849,64.14863526,64.01224378,63.43851156,65.79218798,,ABW,Thu Dec  3 14:17:20 2020,"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 50-500 Hz, Window length: 0.025 s",6.1.16,OSX,YZ40NF2E_WL6285_077778,YZ40NF2Eɑ,64.26027862128221,TRUE,TRUE
YZ40NF2E_WL,YZ40NF2E,wordlist,F,Yakama,2,good,ʊ,g,d,6512.421088,6512.583279,162.1905063,263.2008284,280.7053133,280.5451501,279.0066828,270.4002237,324.1704557,349.3570359,418.7752202,474.2509058,492.6612101,476.5044101,1370.112994,1398.730906,1613.437589,1752.616472,1847.392466,2608.001551,2768.317726,2809.818453,2793.247739,2762.469048,67.97239028,69.58895398,69.25950999,69.30070299,70.03935587,,ABW,Thu Dec  3 14:17:20 2020,"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 50-500 Hz, Window length: 0.025 s",6.1.16,OSX,YZ40NF2E_WL6512_421088,YZ40NF2Eʊ,52.288544006214416,TRUE,TRUE
YZ40NF2E_WL,YZ40NF2E,wordlist,F,Yakama,2,com,ɑ,k,m,6535.698186,6535.827891,129.70522,266.0598078,276.0951484,293.4558434,309.1042607,316.8136902,1266.292197,1188.796626,911.6245917,355.3730548,332.5321276,310.5415783,1311.834854,1466.406034,1386.254889,1163.207296,1012.61308,3944.359309,3871.174735,3658.700562,1681.088082,1789.195607,64.23971862,64.77215598,67.42862582,68.66641826,68.94535777,,ABW,Thu Dec  3 14:17:20 2020,"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 50-500 Hz, Window length: 0.025 s",6.1.16,OSX,YZ40NF2E_WL6535_698186,YZ40NF2Eɑ,47.13899385440639,TRUE,TRUE
YZ40NF2E_WL,YZ40NF2E,wordlist,F,Yakama,2,had,æ,h,d,6546.671103,6546.812103,141.0001614,238.8412382,237.3148009,243.566716,252.2213429,256.1406816,802.1162098,893.2893931,858.025191,736.413179,781.2603709,490.9433747,1824.701661,1889.414017,1958.371871,1834.884061,1822.427609,2014.260637,2121.923538,2700.890955,1999.481779,2661.744791,63.5061478,63.79448477,62.01968577,61.51021517,63.40030384,,ABW,Thu Dec  3 14:17:20 2020,"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 50-500 Hz, Window length: 0.025 s",6.1.16,OSX,YZ40NF2E_WL6546_671103,YZ40NF2Eæ,65.1915870141745,TRUE,TRUE
YZ40NF2E_WL,YZ40NF2E,wordlist,F,Yakama,2,talk,ɔ,t,k,6568.763039,6568.872789,109.75057,222.6996489,222.2842554,224.318883,230.1587136,236.9729277,922.6665776,917.2664834,950.9140201,942.1474994,683.9346376,1016.259053,1054.917184,1301.298095,1285.812261,1224.649081,1101.973876,1335.541283,1766.773203,3287.442539,1905.364338,2383.826782,64.58562426,64.42976419,63.3152184,61.05712402,59.47351538,,ABW,Thu Dec  3 14:17:20 2020,"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 50-500 Hz, Window length: 0.025 s",6.1.16,OSX,YZ40NF2E_WL6568_763039,YZ40NF2Eɔ,21.933599972811546,TRUE,TRUE
YS44NF2G_CS,YS44NF2G,conversation,F,Yakama,2,do,u,d,w,79.90392276,80.02746588,123.5431166,160.7283127,159.9482255,160.2274505,162.8100628,163.8418993,386.9175462,417.3113437,427.7157192,433.7278179,430.6532307,418.4542854,2415.058623,1881.996125,1648.419868,1496.078802,1413.468303,2785.167906,2411.582945,2478.141569,2495.491087,2507.172129,62.20646395,62.44800877,62.29705212,61.16154705,59.19886494,,ABW,Sun Nov 29 21:22:50 2020,"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 50-500 Hz, Window length: 0.025 s",6.1.16,OSX,YS44NF2G_CS79_90392276,YS44NF2Gu,23.643294574758666,TRUE,TRUE
YS44NF2G_CS,YS44NF2G,conversation,F,Yakama,2,but,ʌ,b,t,216.4442404,216.533334,89.09359372,134.4422774,134.9457513,134.8836985,135.0007411,134.9123248,389.0738164,408.8235112,405.409351,402.1961129,384.0086337,369.3802263,1545.543057,1578.906878,1550.932209,1378.265125,1362.970681,2354.408217,2365.053499,2424.472461,2407.072408,2422.407132,60.2663705,61.22971762,62.03888132,62.06017129,61.81311091,,ABW,Sun Nov 29 21:22:50 2020,"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 50-500 Hz, Window length: 0.025 s",6.1.16,OSX,YS44NF2G_CS216_4442404,YS44NF2Gʌ,24.73938912547225,TRUE,TRUE
YS44NF2G_CS,YS44NF2G,conversation,F,Yakama,2,good,ʊ,g,d,1181.066129,1181.205583,139.4542302,172.0183991,177.2646437,182.0373376,179.0235684,170.1963409,429.4243388,428.1580942,396.6690934,392.6971419,435.3433952,347.9929033,2068.167362,1947.47857,1814.992914,1885.928849,1828.453178,2571.765978,2648.438693,2605.287547,2811.406201,2854.173007,59.17624078,58.92605021,60.48204171,60.81399674,60.0364586,,ABW,Sun Nov 29 21:22:50 2020,"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 50-500 Hz, Window length: 0.025 s",6.1.16,OSX,YS44NF2G_CS1181_066129,YS44NF2Gʊ,23.885999818913504,TRUE,TRUE
YS44NF2G_CS,YS44NF2G,conversation,F,Yakama,2,full,ʊ,f,l,1867.299453,1867.386689,87.23568586,199.4624424,201.7189004,204.1925355,206.9717596,210.7525773,416.7527352,420.2328676,428.3219063,423.5970373,437.9495617,457.2404868,1065.604263,1213.054857,1112.053122,1089.371996,1055.176968,3006.014547,3058.560892,3071.454805,3062.579632,3072.060476,65.3774928,66.08141956,65.46917408,62.63617408,60.49644161,,ABW,Sun Nov 29 21:22:50 2020,"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 50-500 Hz, Window length: 0.025 s",6.1.16,OSX,YS44NF2G_CS1867_299453,YS44NF2Gʊ,38.01765421416209,TRUE,TRUE
YS44NF2G_CS,YS44NF2G,conversation,F,Yakama,2,should,ʊ,ʃ,d,1996.668,1996.708,40,162.3618161,161.6902664,160.7134486,159.5945219,158.6743439,342.2070966,342.3478118,340.3723695,336.5374392,337.0599743,336.3928443,2098.822652,2254.470529,2370.07269,2353.329144,2372.311193,2608.153441,2476.538435,2394.92505,2411.743394,2636.562248,61.50305697,62.64306635,63.10554277,63.11605433,62.60040515,,ABW,Sun Nov 29 21:22:50 2020,"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 50-500 Hz, Window length: 0.025 s",6.1.16,OSX,YS44NF2G_CS1996_668,YS44NF2Gʊ,32.74426779082921,TRUE,TRUE
YS44NF2G_RP,YS44NF2G,reading passage,F,Yakama,2,couldnt,ʊ,k,d,191.2687075,191.3485261,79.818594,130.1280866,127.9480597,124.8029719,123.5518434,--undefined--,369.8814612,394.307922,412.7699082,454.3930779,422.6566048,397.7270084,1716.322352,1514.69537,1396.572165,1626.205266,1813.181318,2641.468694,2863.333639,2872.286642,2927.665138,3200.784726,64.43730484,66.75791664,65.7126738,63.19508349,62.52478585,,ABW,Sun Nov 29 21:22:50 2020,"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 50-500 Hz, Window length: 0.025 s",6.1.16,OSX,YS44NF2G_RP191_2687075,YS44NF2Gʊ,68.71456369455214,TRUE,TRUE
YS44NF2G_RP,YS44NF2G,reading passage,F,Yakama,2,do,u,d,ɪ,213.7129946,213.9776166,264.6219712,118.870656,115.4977643,113.1721737,111.8290193,114.0415888,374.615549,357.6387486,347.1704882,333.5629469,334.9500566,295.6320417,2068.764273,2001.282,1358.973826,1399.863937,1377.245458,2766.239904,2823.038368,2800.176493,2803.134373,2826.839857,63.21738153,62.81403789,61.23987585,60.17475821,59.84749042,,ABW,Sun Nov 29 21:22:50 2020,"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 50-500 Hz, Window length: 0.025 s",6.1.16,OSX,YS44NF2G_RP213_7129946,YS44NF2Gu,53.75368763751907,TRUE,TRUE
YS44NF2G_WL,YS44NF2G,wordlist,F,Yakama,2,hode,o,h,d,412.8125233,413.0655485,253.0251569,127.6696557,124.9784455,124.4626225,123.7167914,125.3004623,450.6645565,398.0929533,387.2531223,371.2223908,361.4810665,339.9424244,880.0044745,873.4452815,1059.764598,1437.870025,1364.562963,2999.518152,2715.423841,2820.285764,2800.875159,2796.373936,64.36667495,64.60573025,65.57977333,64.76310464,61.34374717,,ABW,Sun Nov 29 21:22:50 2020,"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 50-500 Hz, Window length: 0.025 s",6.1.16,OSX,YS44NF2G_WL412_8125233,YS44NF2Go,23.112202575364684,TRUE,TRUE
YS44NF2G_WL,YS44NF2G,wordlist,F,Yakama,2,had,æ,h,d,542.8447151,542.9781386,133.4234817,126.4627123,126.6153022,124.9813452,124.8039314,--undefined--,484.9809828,567.6727068,569.2641284,551.8899326,510.4674236,572.418137,2553.796691,2104.982762,2015.737035,2041.750141,2001.994026,2892.246769,2996.41261,2872.592585,3012.297985,2865.0978,64.90685758,64.75845529,63.18044439,59.80945459,58.77601021,,ABW,Sun Nov 29 21:22:50 2020,"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 50-500 Hz, Window length: 0.025 s",6.1.16,OSX,YS44NF2G_WL542_8447151,YS44NF2Gæ,62.15231232016528,TRUE,TRUE
YS44NF2G_WL,YS44NF2G,wordlist,F,Yakama,2,hood,ʊ,h,d,717.0779964,717.1694709,91.47454767,145.9962621,144.9488852,144.0333138,143.3577664,140.8203655,364.2427417,401.4832137,374.551683,381.3350723,368.6059671,319.5784437,1870.111865,1960.439446,1848.358738,1691.427851,1821.589466,2903.288932,2827.182157,2837.459327,2831.813189,3088.045941,67.11191793,67.23703172,67.3161874,67.06672076,66.8392432,,ABW,Sun Nov 29 21:22:50 2020,"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 50-500 Hz, Window length: 0.025 s",6.1.16,OSX,YS44NF2G_WL717_0779964,YS44NF2Gʊ,36.63870256824991,TRUE,TRUE
YS44NF2G_WL,YS44NF2G,wordlist,F,Yakama,2,father,ɑ,f,ð,994.3509973,994.5548753,203.8779635,138.5083705,137.1901259,138.4734782,139.0160926,138.9174626,463.2757653,392.7648052,439.0603338,437.3839418,455.0654684,420.7367164,1084.566666,955.1243186,1180.068147,979.1336314,1533.526779,2892.188979,2988.643368,3060.25456,2914.912104,2692.871595,66.88584428,68.21158223,68.62397487,68.91241813,68.51992657,,ABW,Sun Nov 29 21:22:50 2020,"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 50-500 Hz, Window length: 0.025 s",6.1.16,OSX,YS44NF2G_WL994_3509973,YS44NF2Gɑ,27.239903323930285,TRUE,TRUE
YS44NF2G_WL,YS44NF2G,wordlist,F,Yakama,2,duck,ʌ,d,k,1403.624627,1403.714908,90.2815083,129.8077319,129.7369204,130.0227067,130.2181211,130.2746391,462.2705987,472.5669024,494.8298794,451.0718991,403.2676525,408.956472,1842.834566,1795.382471,1798.156954,1576.170802,1376.184882,2770.955197,2862.141385,3084.730234,2777.201206,2688.940572,66.85960586,67.15807069,66.69771003,66.41100243,65.69607801,,ABW,Sun Nov 29 21:22:50 2020,"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 50-500 Hz, Window length: 0.025 s",6.1.16,OSX,YS44NF2G_WL1403_624627,YS44NF2Gʌ,26.044456065729904,TRUE,TRUE
YS44NF2G_WL,YS44NF2G,wordlist,F,Yakama,2,fool,ul,f,t,1543.811072,1544.12585,314.7783943,72.80217524,74.33244328,72.19927674,71.55389073,72.92376789,349.3543398,321.8875197,351.9708679,339.0950815,333.8323895,136.824538,1385.717233,1610.036948,1935.113278,1505.31199,1631.44176,2852.119014,2823.938938,2544.582336,2488.002651,2718.459352,65.6139163,61.96996861,60.83024057,62.37714699,61.53585305,,ABW,Sun Nov 29 21:22:50 2020,"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 50-500 Hz, Window length: 0.025 s",6.1.16,OSX,YS44NF2G_WL1543_811072,YS44NF2Gul,21.284139597784705,TRUE,TRUE
YS45NF2G_WL,YS45NF2G,wordlist,F,Yakama,2,do,u,d,t,2414.491343,2414.653197,161.8533619,153.951943,155.2935928,156.0117402,156.7554908,157.2888226,349.0673,368.3980989,377.2836558,378.5211957,386.0497679,375.2705985,2177.542145,2083.885368,1530.634597,1579.973815,2205.74661,2556.467154,2414.054429,2561.098296,2678.758011,3524.027002,63.18346527,63.47120585,63.84519768,63.33933917,62.01056134,,ABW,Sun Nov 29 21:22:50 2020,"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 50-500 Hz, Window length: 0.025 s",6.1.16,OSX,YS45NF2G_WL2414_491343,YS45NF2Gu,50.98867060728069,TRUE,TRUE
YS45NF2G_WL,YS45NF2G,wordlist,F,Yakama,2,push,ʊ,p,ʃ,2542.773968,2542.856231,82.26308487,160.3601038,158.3583034,157.4250581,157.2599866,157.1691179,427.591917,431.7528554,429.0946523,420.1625753,441.0343772,404.1233926,1704.085898,1594.600971,1421.075168,1330.100763,1795.898909,3181.033041,3098.028601,2728.158205,2608.942812,2598.76149,60.93737554,61.17218975,61.16068265,61.1818433,60.02137226,,ABW,Sun Nov 29 21:22:50 2020,"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 50-500 Hz, Window length: 0.025 s",6.1.16,OSX,YS45NF2G_WL2542_773968,YS45NF2Gʊ,21.91830702835881,TRUE,TRUE
YS45NF2G_WL,YS45NF2G,wordlist,F,Yakama,2,hoot,u,h,t,2782.474229,2782.711773,237.5431381,160.5970043,157.5098904,154.7524072,151.3241549,134.5785847,343.1010803,352.154607,337.5864963,315.6697614,326.9426033,307.5844264,1643.759438,1580.624755,1499.640584,1728.861175,1718.602178,2573.625026,2790.566014,2864.665881,2847.626991,2824.345576,63.41841248,64.45339718,65.65367529,66.37642173,61.03151012,,ABW,Sun Nov 29 21:22:50 2020,"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 50-500 Hz, Window length: 0.025 s",6.1.16,OSX,YS45NF2G_WL2782_474229,YS45NF2Gu,23.93655814762065,TRUE,TRUE
YS45NF2G_WL,YS45NF2G,wordlist,F,Yakama,2,push,ʊ,p,ʃ,2950.444287,2950.54526,100.9727395,172.3633362,170.8568379,169.9844613,169.1334041,167.2803643,392.1724829,405.0045824,420.4009847,418.5418121,411.4597929,405.7759227,1528.891273,2066.325809,1910.11597,1849.035955,2080.848145,2725.279108,3291.847413,3080.13581,2713.702362,3070.548701,59.183975,59.71197034,59.73645937,59.97230599,59.5966118,,ABW,Sun Nov 29 21:22:50 2020,"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 50-500 Hz, Window length: 0.025 s",6.1.16,OSX,YS45NF2G_WL2950_444287,YS45NF2Gʊ,31.12058684692502,TRUE,TRUE
YS45NF2G_WL,YS45NF2G,wordlist,F,Yakama,2,washington,ɑ,w,ʃ,3179.843764,3179.873696,29.93198,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,758.2182598,817.4740642,798.2940357,770.110213,708.4837623,676.3455496,2136.153327,2109.174719,2061.80698,2022.504379,2013.15797,3050.080215,3047.7122,3020.837713,2982.703216,2902.745872,45.86878565,45.67694666,45.9540543,46.24620676,46.31354984,,ABW,Sun Nov 29 21:22:50 2020,"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 50-500 Hz, Window length: 0.025 s",6.1.16,OSX,YS45NF2G_WL3179_843764,YS45NF2Gɑ,79.76073808179316,TRUE,TRUE
YS46NF3G_RP,YS46NF3G,reading passage,F,Yakama,3,pool,u,p,l,1650.703907,1650.796572,92.66440984,133.0041942,132.8612753,130.0275617,127.5554881,126.1138968,507.550306,511.9506274,504.7764788,502.6734344,503.66779,480.6593762,2042.769912,955.9939826,2784.394573,1361.26215,1005.36222,3180.294995,3137.818594,3163.6745770000002,3051.792594,2757.020458,68.87392049,70.70589261,72.59940538,73.439142,74.14867387,,ABW,Sun Nov 29 21:22:50 2020,"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 50-500 Hz, Window length: 0.025 s",6.1.16,OSX,YS46NF3G_RP1650_703907,YS46NF3Gu,429.06845800512076,TRUE,TRUE
YS46NF3G_WL,YS46NF3G,wordlist,F,Yakama,3,took,ʊ,t,k,1903.391427,1903.457653,66.226238,139.9330923,139.9314141,138.7131628,136.5687352,134.1095274,365.0819024,394.3915848,400.0840776,393.10637,384.340596,359.2864309,2268.102095,2186.395061,2064.427681,1816.5973,1784.259638,2819.016197,3140.892578,2933.796615,2670.999196,2560.214794,68.4119899,69.04124463,69.40747052,69.68880566,68.84488881,,ABW,Sun Nov 29 21:22:50 2020,"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 50-500 Hz, Window length: 0.025 s",6.1.16,OSX,YS46NF3G_WL1903_391427,YS46NF3Gʊ,22.938140148587614,TRUE,TRUE
YS46NF3G_WL,YS46NF3G,wordlist,F,Yakama,3,pool,ul,p,t,1949.345446,1949.481859,136.4133131,120.3774579,117.9090422,117.2608454,118.4016635,124.5930919,468.126729,489.5873821,473.8767541,454.02205,371.3661224,245.2963305,1041.37179,710.905024,1140.543866,2027.877958,1681.142715,3112.777426,2823.463691,2882.172217,3095.697393,3017.228676,64.96172961,64.93179108,64.67867901,62.9427798,61.02615382,,ABW,Sun Nov 29 21:22:50 2020,"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 50-500 Hz, Window length: 0.025 s",6.1.16,OSX,YS46NF3G_WL1949_345446,YS46NF3Gul,24.551614688922786,TRUE,TRUE
YS46NF3G_WL,YS46NF3G,wordlist,F,Yakama,3,couldnt,ʊ,k,d,2018.744444,2018.794331,49.88663,129.5037095,130.5077629,132.8047321,133.4878549,132.0540413,361.7193372,401.2961065,390.3309766,382.4749872,379.2928841,369.39272,1858.3116,2227.90879,1994.99127,1861.919159,1816.698394,2765.752807,2716.742373,2764.593704,2717.329298,2656.514128,66.5371392,68.10227666,68.78014372,69.30574852,69.70114076,,ABW,Sun Nov 29 21:22:50 2020,"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 50-500 Hz, Window length: 0.025 s",6.1.16,OSX,YS46NF3G_WL2018_744444,YS46NF3Gʊ,73.19999663965606,TRUE,TRUE
